stockId,stockName,type,date,price,rfPrice,rfPercent,parValue,equityMillion,circulationTenThousand,totalPrice,buildYear,onYear,股票期貨,選擇權,權證,公司債,私募股,特別股,產業別,董事長,總經理
3013,晟銘電,市,10/02,48.65,4.4,9.94,10.0,19.6,19.59,95.3,47.3,21.0,nan,nan,nan,nan,有,nan,電腦及週邊設備業,林木和,羅志吉
3029,零壹,市,10/02,62.0,0.1,0.16,10.0,15.4,15.33,95.1,43.3,23.7,nan,nan,有,nan,nan,nan,資訊服務業,林嘉勲,陳鍵忠
1101B,台泥乙特,市,10/02,47.25,0.05,0.11,,,20.0,94.5,,4.68,nan,nan,nan,nan,nan,nan,nan,nan,nan
3059,華晶科,市,10/02,33.85,0.45,1.35,10.0,27.9,27.88,94.4,26.8,20.8,nan,nan,有,nan,nan,nan,光電業,夏汝文,夏汝文
6206,飛捷,市,10/02,65.6,0.0,0.0,10.0,14.3,14.31,93.8,39.1,20.8,nan,nan,nan,nan,nan,nan,電腦及週邊設備業,林大成,徐嘉宏
1201,味全,市,10/02,18.5,0.05,0.27,10.0,50.6,50.61,93.6,70.0,61.6,nan,nan,nan,nan,nan,nan,食品工業,陳宏裕,張教華
2450,神腦,市,10/02,36.25,-0.05,-0.14,10.0,25.8,25.83,93.6,44.4,22.4,nan,nan,nan,nan,nan,nan,通信網路業,林榮賜,林保雍
9927,泰銘,市,10/02,55.9,0.9,1.64,10.0,16.7,16.73,93.5,40.6,26.9,nan,nan,nan,有,nan,nan,其他業,陳豊明,李茂生
3015,全漢,市,10/02,49.9,0.3,0.6,10.0,18.7,18.73,93.4,30.5,21.0,nan,nan,有,nan,nan,nan,電子零組件業,鄭雅仁,鄭雅仁
2387,精元,市,10/02,47.8,0.55,1.16,10.0,19.5,19.53,93.3,32.2,24.7,nan,nan,有,nan,nan,nan,電腦及週邊設備業,蔡火爐,李明擇
4739,康普,市,10/02,78.0,-0.9,-1.14,10.0,11.9,11.9,92.8,31.3,11.8,nan,nan,有,有,有,nan,化學工業,何基丞,何柏樟
1256,鮮活果汁-KY,市,10/02,272.0,1.0,0.37,10.0,3.38,3.38,92.1,13.7,11.1,nan,nan,nan,nan,nan,nan,食品工業,黃國晃,吳明憲
3702A,大聯大甲特,市,10/02,45.8,-0.1,-0.22,,,20.0,91.6,,3.92,nan,nan,nan,nan,nan,nan,電子通路業,nan,nan
3032,偉訓,市,10/02,80.6,7.3,9.96,10.0,11.3,11.33,91.3,44.6,22.5,nan,nan,nan,nan,有,nan,電子零組件業,王駿東,王駿東
2536,宏普,市,10/02,27.25,0.65,2.44,10.0,33.3,33.28,90.7,35.0,27.6,nan,nan,nan,nan,nan,nan,建材營造業,段津華,游武龍
3450,聯鈞,市,10/02,62.2,3.2,5.42,10.0,14.6,14.57,90.6,23.0,17.5,nan,nan,nan,nan,nan,nan,半導體業,鄭祝良,宋天增
2534,宏盛,市,10/02,19.1,0.05,0.26,10.0,47.4,47.42,90.6,37.2,27.6,nan,nan,nan,nan,nan,nan,建材營造業,林新欽,陸永富
6197,佳必琪,市,10/02,74.0,1.2,1.65,10.0,12.2,12.21,90.3,31.4,20.8,nan,nan,有,nan,nan,nan,電子零組件業,張舒眉,張舒眉
6655,科定,市,10/02,122.0,1.5,1.24,10.0,7.4,7.4,90.3,21.2,4.85,nan,nan,nan,有,nan,nan,其他業,曹憲章,曹憲章
2546,根基,市,10/02,74.5,0.1,0.13,10.0,12.1,12.07,89.9,41.5,25.2,nan,nan,nan,nan,nan,nan,建材營造業,袁藹維,黃義芳/陳俊明
8039,台虹,市,10/02,42.9,0.25,0.59,10.0,20.9,20.91,89.7,26.1,19.8,有,nan,nan,有,nan,nan,電子零組件業,孫達汶,江宗翰
3708,上緯投控,市,10/02,90.8,-0.3,-0.33,10.0,9.86,9.86,89.5,7.1,7.09,nan,nan,有,有,nan,nan,綠能環保,蔡朝陽,蔡朝陽
1760,寶齡富錦,市,10/02,103.5,1.0,0.98,10.0,8.57,8.57,88.7,47.7,5.69,nan,nan,有,nan,nan,nan,生技醫療業,張立秋,江宗明
1612,宏泰,市,10/02,28.05,0.5,1.81,10.0,31.6,31.61,88.7,55.2,30.4,nan,nan,有,nan,nan,nan,電器電纜,久疆投資股份有限公司,黎文斌
3416,融程電,市,10/02,115.5,0.5,0.43,10.0,7.68,7.63,88.1,27.7,16.0,nan,nan,有,nan,nan,nan,電腦及週邊設備業,呂谷清,林筠卿
2348,海悅,市,10/02,74.9,1.0,1.35,10.0,14.7,11.71,87.7,36.1,27.7,nan,nan,nan,nan,nan,有,其他業,黃希文,王俊傑
6525,捷敏-KY,市,10/02,67.6,1.2,1.81,10.0,12.9,12.9,87.2,25.5,7.48,nan,nan,nan,nan,nan,nan,半導體業,鄭祝良,湯彥鏘
6541,泰福-KY,市,10/02,65.0,-0.4,-0.61,10.0,13.4,13.37,86.9,10.4,5.94,nan,nan,nan,nan,nan,nan,生技醫療業,閻雲,閻雲
2102,泰豐,市,10/02,18.25,0.15,0.83,10.0,47.3,47.33,86.4,67.9,44.2,nan,nan,nan,nan,nan,nan,橡膠工業,陳恒寬,陳恒寬(兼任)
00892,富邦台灣半導體,市,10/02,12.23,0.19,1.58,,,70.58,86.3,2.3,2.31,nan,nan,有,nan,nan,nan,nan,史綱,林欣怡
2612,中航,市,10/02,43.35,-1.65,-3.67,10.0,19.7,19.75,85.6,45.7,29.0,nan,nan,有,有,nan,nan,航運業,彭士孝,戴聖堅
2114,鑫永銓,市,10/02,109.5,1.5,1.39,10.0,7.8,7.8,85.4,54.1,17.0,nan,nan,nan,nan,nan,nan,橡膠工業,林季進,林季佑
2497,怡利電,市,10/02,69.4,1.5,2.21,10.0,12.3,12.28,85.2,40.3,21.7,nan,nan,有,有,nan,nan,汽車工業,陳錫勳,陳錫勳
2493,揚博,市,10/02,74.4,1.4,1.92,10.0,11.4,11.44,85.1,42.9,21.7,nan,nan,nan,nan,nan,nan,電子零組件業,蘇勝義,蘇勝義
1714,和桐,市,10/02,8.36,0.01,0.12,10.0,102.0,101.7,85.0,43.2,32.1,nan,nan,nan,nan,nan,nan,化學工業,張立秋,陳怡如
1310,台苯,市,10/02,16.05,-0.05,-0.31,10.0,52.8,52.79,84.7,43.9,36.2,nan,nan,有,nan,nan,nan,塑膠工業,林文淵,仲崇國
3305,昇貿,市,10/02,63.1,2.5,4.13,10.0,13.4,13.42,84.7,45.4,18.3,nan,nan,nan,有,nan,nan,其他電子業,李三蓮,李弘偉
6115,鎰勝,市,10/02,45.0,0.0,0.0,10.0,18.8,18.77,84.4,36.9,21.8,nan,nan,nan,有,nan,nan,電子零組件業,黃子成,方義雄
8033,雷虎,市,10/02,59.1,0.4,0.68,10.0,14.3,14.26,84.3,44.0,18.7,nan,nan,nan,nan,有,nan,其他業,陳冠如,蘇聖傑
2832,台產,市,10/02,23.25,-0.1,-0.43,10.0,36.2,36.22,84.2,75.6,26.0,nan,nan,nan,nan,nan,nan,保險業,李泰宏,陳昭鋒
6281,全國電,市,10/02,84.6,0.1,0.12,10.0,9.92,9.92,83.9,37.7,17.8,nan,nan,nan,nan,nan,nan,電子通路業,林政勲,林政勲
5285,界霖,市,10/02,82.1,0.9,1.11,10.0,10.2,10.2,83.8,23.0,9.6,nan,nan,有,nan,nan,nan,半導體業,蔡上元,蔡上民
3712,永崴投控,市,10/02,33.8,0.35,1.05,10.0,24.6,24.62,83.2,5.0,5.01,nan,nan,有,nan,nan,nan,電腦及週邊設備業,郭台強,胡惠森
6192,巨路,市,10/02,85.5,0.7,0.83,10.0,9.62,9.62,82.2,48.1,20.9,nan,nan,nan,nan,nan,nan,其他電子業,林建國,周行
6689,伊雲谷,市,10/02,120.5,-1.0,-0.82,10.0,6.8,6.8,81.9,10.1,1.06,nan,nan,有,nan,nan,nan,數位雲端,林啟雄,蔡佳宏(執行長)
1515,力山,市,10/02,44.7,1.75,4.07,10.0,18.1,18.15,81.1,50.4,28.7,nan,nan,nan,nan,nan,nan,電機機械,王冠祥,羅政洲
9924,福興,市,10/02,42.95,0.2,0.47,10.0,18.8,18.85,80.9,65.9,28.6,nan,nan,nan,nan,nan,nan,居家生活,林瑞章,陳建昆
8028,昇陽半導體,市,10/02,52.8,0.3,0.57,10.0,15.3,15.26,80.6,26.6,5.23,nan,nan,有,nan,nan,nan,半導體業,蔡幸川,蔡幸川
6585,鼎基,市,10/02,116.0,3.0,2.65,10.0,6.92,6.92,80.3,42.6,1.37,nan,nan,nan,nan,nan,nan,其他業,林勳臺,林庚賢
5283,禾聯碩,市,10/02,110.0,0.0,0.0,10.0,7.3,7.3,80.3,21.4,4.36,nan,nan,nan,nan,nan,nan,電器電纜,蔡金土,林欽宏
1321,大洋,市,10/02,35.25,-0.1,-0.28,10.0,22.7,22.72,80.1,58.3,24.7,nan,nan,nan,nan,nan,nan,塑膠工業,陳欽明,陳欽明
1582,信錦,市,10/02,64.6,0.7,1.1,10.0,12.4,12.37,79.9,44.2,16.7,nan,nan,nan,有,nan,nan,電子零組件業,陳秋郎,陳秋郎
3209,全科,市,10/02,34.8,0.05,0.14,10.0,23.0,22.93,79.8,32.5,19.5,nan,nan,有,nan,nan,nan,電子通路業,吳堉文,謝宏昌
8114,振樺電,市,10/02,105.5,0.5,0.48,10.0,10.7,7.55,79.7,39.1,18.2,nan,nan,有,有,nan,有,電腦及週邊設備業,鄭傑文,陳茂強
2630,亞航,市,10/02,38.2,0.8,2.14,10.0,20.8,20.84,79.6,68.7,5.61,nan,nan,有,有,nan,nan,航運業,盧天麟,盧天麟
6184,大豐電,市,10/02,50.2,0.0,0.0,10.0,15.8,15.82,79.4,27.6,21.4,nan,nan,nan,有,nan,nan,其他業,張銘志,張銘志
6743,安普新,市,10/02,52.6,2.2,4.37,10.0,15.0,15.0,78.9,25.3,2.8,nan,nan,有,nan,nan,nan,其他電子業,黃常青,黃常青
4576,大銀微系統,市,10/02,65.6,0.1,0.15,10.0,12.0,11.98,78.6,26.5,4.08,nan,nan,nan,nan,nan,nan,電機機械,卓秀瑜,絲國一
6438,迅得,市,10/02,104.0,2.5,2.46,10.0,7.53,7.53,78.3,23.9,6.44,nan,nan,有,有,有,nan,其他電子業,官錦堃,王年清
2397,友通,市,10/02,67.9,-0.3,-0.44,10.0,11.4,11.45,77.7,42.2,23.7,nan,nan,nan,nan,nan,nan,電腦及週邊設備業,陳其宏,蘇家弘
5471,松翰,市,10/02,46.15,-0.45,-0.97,10.0,16.8,16.79,77.5,27.2,22.8,nan,nan,有,nan,nan,nan,半導體業,鮑世嘉,柯福順
2029,盛餘,市,10/02,24.1,0.0,0.0,10.0,32.1,32.12,77.4,50.4,26.7,nan,nan,nan,nan,nan,nan,鋼鐵工業,北村宗一,洪世強
2485,兆赫,市,10/02,24.35,0.15,0.62,10.0,31.8,31.77,77.4,42.5,23.9,有,nan,nan,nan,nan,nan,通信網路業,黃啟瑞,林慶輝
1708,東鹼,市,10/02,30.9,-0.2,-0.64,10.0,24.9,24.9,76.9,66.6,37.3,nan,nan,有,nan,nan,nan,化學工業,陳榮元,黃志成
00752,中信中國50,市,10/02,17.94,0.27,1.53,,,42.72,76.6,4.9,4.92,nan,nan,nan,nan,nan,nan,nan,陳國世,陳正華(代理)
2547,日勝生,市,10/02,8.7,0.09,1.05,10.0,88.0,88.01,76.6,41.5,22.8,nan,nan,nan,有,nan,nan,建材營造業,林榮顯,劉垚凱
3049,精金,市,10/02,9.49,0.07,0.74,10.0,80.5,80.5,76.4,24.0,21.0,nan,nan,nan,有,nan,nan,光電業,馬維欣,黃建中
2028,威致,市,10/02,23.4,-0.35,-1.47,10.0,32.6,32.57,76.2,40.9,26.8,nan,nan,nan,nan,nan,nan,鋼鐵工業,郭素惠,郭素惠
2464,盟立,市,10/02,38.6,0.5,1.31,10.0,19.6,19.55,75.5,34.7,22.0,nan,nan,nan,nan,nan,nan,其他電子業,孫弘,孫弘
1342,八貫,市,10/02,106.0,1.0,0.95,10.0,7.13,7.08,75.0,41.3,2.86,nan,nan,有,有,nan,nan,其他業,劉宗熹,劉宗熹
2706,第一店,市,10/02,14.95,0.05,0.34,10.0,50.0,50.0,74.7,55.0,32.3,nan,nan,有,nan,nan,nan,觀光餐旅,顧安生,徐小華
5608,四維航,市,10/02,19.15,-0.55,-2.79,10.0,38.9,38.93,74.5,38.6,22.3,nan,nan,有,有,nan,nan,航運業,藍心琪,藍心琪
4934,太極,市,10/02,33.0,0.5,1.54,10.0,22.5,22.5,74.2,16.4,12.1,nan,nan,有,nan,有,nan,光電業,謝清福,陳怡光
2433,互盛電,市,10/02,51.3,0.2,0.39,10.0,14.4,14.45,74.1,39.1,24.3,nan,nan,nan,nan,nan,nan,其他電子業,廖慶章,翁國華
2748,雲品,市,10/02,72.1,-1.3,-1.77,10.0,10.4,10.26,74.0,10.9,6.86,nan,nan,有,有,nan,nan,觀光餐旅,盛治仁,丁原偉
3062,建漢,市,10/02,22.25,0.45,2.06,10.0,33.0,33.02,73.5,25.3,20.2,nan,nan,有,nan,nan,nan,通信網路業,李廣益,李廣益
9918,欣天然,市,10/02,40.4,0.2,0.5,10.0,18.1,18.05,72.9,52.4,29.4,nan,nan,nan,nan,nan,nan,油電燃氣業,陳何家,黃昆宗
9905,大華,市,10/02,23.9,-0.05,-0.21,10.0,30.5,30.5,72.9,49.9,33.2,nan,nan,nan,nan,nan,nan,其他業,姜明理,姜明德
8482,商億-KY,市,10/02,66.0,0.8,1.23,10.0,11.0,11.04,72.9,9.0,5.13,nan,nan,nan,nan,nan,nan,居家生活,謝智通,謝淑韞
00902,中信電池及儲能,市,10/02,10.63,0.16,1.53,,,68.55,72.9,1.7,1.69,nan,nan,有,nan,nan,nan,nan,陳國世,陳正華(代理)
2375,凱美,市,10/02,67.0,0.7,1.06,10.0,10.9,10.87,72.8,45.1,25.1,nan,nan,有,nan,nan,nan,電子零組件業,呂紹萍,劉文亮
00673R,期元大S&P原油反1,市,10/02,7.28,0.17,2.39,,,99.97,72.8,7.0,6.99,nan,nan,有,nan,nan,nan,nan,劉宗聖,陳沛宇
2374,佳能,市,10/02,25.2,1.05,4.35,10.0,28.8,28.75,72.5,58.4,28.7,nan,nan,nan,有,nan,nan,光電業,曾明仁,章孝祺
2316,楠梓電,市,10/02,39.55,-0.75,-1.86,10.0,18.3,18.27,72.3,45.4,32.7,nan,nan,nan,nan,nan,nan,電子零組件業,徐漢忠,陳志康
3028,增你強,市,10/02,31.8,0.35,1.11,10.0,22.7,22.66,72.1,41.0,23.0,nan,nan,nan,有,nan,nan,電子通路業,周友義,周俊光/周俊賢
3504,揚明光,市,10/02,63.1,1.4,2.27,10.0,11.4,11.41,72.0,21.6,16.7,nan,nan,有,nan,nan,nan,光電業,林惠姿,徐誌鴻
2228,劍麟,市,10/02,94.6,1.9,2.05,10.0,7.58,7.58,71.7,46.4,9.85,nan,nan,有,有,nan,nan,汽車工業,黃正怡,黃正忠
1558,伸興,市,10/02,107.5,-0.5,-0.46,10.0,6.65,6.65,71.5,48.7,15.8,nan,nan,nan,nan,nan,nan,電機機械,林志誠,劉棟樑
1603,華電,市,10/02,37.25,1.2,3.33,10.0,19.2,19.17,71.4,62.6,55.3,nan,nan,nan,nan,nan,nan,電器電纜,陳昭蓉,陳鶴原
1309,台達化,市,10/02,17.9,0.1,0.56,10.0,39.8,39.76,71.2,63.5,37.3,nan,nan,有,nan,nan,nan,塑膠工業,吳亦圭,吳培基
2467,志聖,市,10/02,45.35,0.6,1.34,10.0,15.7,15.68,71.1,45.5,22.0,nan,nan,nan,nan,nan,nan,電子零組件業,梁茂生,梁又文
6830,汎銓,市,10/02,151.5,4.5,3.06,10.0,4.68,4.68,70.9,18.2,1.09,nan,nan,有,nan,nan,nan,其他電子業,柳紀綸,柳紀綸
2012,春雨,市,10/02,23.4,-0.15,-0.64,10.0,30.2,30.22,70.7,58.5,32.0,nan,nan,nan,nan,nan,nan,鋼鐵工業,陳其泰,張醒亞
1315,達新,市,10/02,71.3,0.0,0.0,10.0,9.91,9.91,70.7,56.9,31.4,nan,nan,nan,nan,nan,nan,塑膠工業,吳子聰,陳以千
8110,華東,市,10/02,13.6,0.25,1.87,10.0,51.8,51.77,70.4,28.5,17.1,nan,nan,nan,nan,nan,nan,半導體業,焦佑衡,于鴻祺
4960,誠美材,市,10/02,12.3,0.1,0.82,10.0,57.2,57.24,70.4,18.4,11.9,nan,nan,nan,nan,nan,nan,光電業,何昭陽,連巍鐘(代理)
6672,騰輝電子-KY,市,10/02,98.5,2.1,2.18,10.0,7.14,7.14,70.4,11.0,4.46,nan,nan,nan,nan,nan,nan,電子零組件業,Alpha Victor Limited代表人：王有慈,鍾健人
2233,宇隆,市,10/02,116.5,0.5,0.43,10.0,6.03,6.03,70.2,35.8,11.9,nan,nan,nan,nan,nan,nan,汽車工業,劉俊昌,蔡銘東
2420,新巨,市,10/02,45.95,0.05,0.11,10.0,15.3,15.26,70.1,40.4,23.1,nan,nan,nan,nan,nan,nan,電子零組件業,周進文,高銘傳
5525,順天,市,10/02,25.0,0.05,0.2,10.0,28.0,28.05,70.1,35.8,23.4,nan,nan,nan,nan,nan,nan,建材營造業,柯興樹,林丙申
00701,國泰股利精選30,市,10/02,25.73,0.31,1.22,,,27.24,70.1,6.2,6.13,nan,nan,nan,nan,nan,nan,nan,張錫,張雍川
2505,國揚,市,10/02,18.3,0.25,1.39,10.0,38.0,38.0,69.5,51.3,43.9,nan,nan,nan,有,nan,nan,建材營造業,林子寛,彭邵齡
3138,耀登,市,10/02,148.5,2.5,1.71,10.0,4.68,4.68,69.5,33.6,2.81,nan,nan,有,有,nan,nan,通信網路業,張玉斌,張玉斌
2107,厚生,市,10/02,22.85,-0.05,-0.22,10.0,30.4,30.36,69.4,60.7,31.6,nan,nan,nan,nan,nan,nan,橡膠工業,徐正材,徐正己
1583,程泰,市,10/02,62.8,0.3,0.48,10.0,11.0,11.04,69.3,48.0,15.7,nan,nan,nan,nan,nan,nan,電機機械,楊德華,楊舒涵
8404,百和興業-KY,市,10/02,20.95,0.45,2.2,10.0,31.5,33.09,69.3,16.9,12.4,nan,nan,nan,nan,nan,nan,其他業,鄭國火因,鄭新隆
5203,訊連,市,10/02,87.8,0.7,0.8,10.0,7.89,7.89,69.3,33.2,23.0,nan,nan,有,有,nan,nan,資訊服務業,黃肇雄,黃肇雄
2239,英利-KY,市,10/02,58.2,0.7,1.22,10.0,12.0,11.9,69.3,8.7,7.68,nan,nan,nan,nan,nan,nan,汽車工業,林上煒,林啟彬
2369,菱生,市,10/02,18.2,0.2,1.11,10.0,38.0,38.01,69.2,50.4,25.5,nan,nan,nan,nan,nan,nan,半導體業,葉樹泉,蔡澤松
2601,益航,市,10/02,8.38,-0.06,-0.71,10.0,82.5,82.48,69.1,60.0,57.9,nan,nan,有,nan,nan,nan,貿易百貨業,郭人豪,郭人豪
1701,中化,市,10/02,23.05,0.05,0.22,10.0,29.8,29.81,68.7,71.6,61.6,nan,nan,有,nan,nan,nan,生技醫療業,王謝怡貞,吳志庸
1447,力鵬,市,10/02,7.5,0.0,0.0,10.0,91.4,91.45,68.6,48.1,31.7,nan,nan,nan,nan,nan,nan,紡織纖維,郭紹儀,陳炳煌
8271,宇瞻,市,10/02,55.8,1.1,2.01,10.0,12.3,12.27,68.5,26.5,12.8,nan,nan,有,nan,有,nan,半導體業,陳益世,張家騉
2614,東森,市,10/02,22.7,0.35,1.57,10.0,30.0,30.02,68.2,48.4,28.0,nan,nan,nan,nan,nan,nan,其他業,廖尚文,廖尚文
6449,鈺邦,市,10/02,76.5,4.1,5.66,10.0,8.9,8.9,68.0,17.8,8.82,nan,nan,nan,nan,nan,nan,電子零組件業,鄭敦仁,林溪東
2888B,新光金乙特,市,10/02,30.4,-0.15,-0.49,,,22.2,67.5,,3.08,nan,nan,nan,nan,nan,nan,金控業,nan,nan
2478,大毅,市,10/02,46.55,0.0,0.0,10.0,14.5,14.47,67.4,33.8,24.0,nan,nan,nan,nan,nan,nan,電子零組件業,江財寶,江財寶
3130,一零四,市,10/02,202.0,0.0,0.0,10.0,3.32,3.32,67.0,29.9,17.6,nan,nan,nan,nan,nan,nan,數位雲端,楊基寬,黃于純
4977,眾達-KY,市,10/02,83.6,0.4,0.48,10.0,8.02,8.02,67.0,16.0,9.87,nan,nan,有,nan,nan,nan,通信網路業,陳靖仁,莊敏男
1737,臺鹽,市,10/02,33.4,-0.1,-0.3,10.0,20.0,20.0,66.8,28.3,19.9,nan,nan,nan,nan,nan,nan,食品工業,劉雅娟,陳世輝
5538,東明-KY,市,10/02,33.1,0.1,0.3,10.0,20.1,20.12,66.6,13.8,9.8,nan,nan,nan,nan,nan,nan,鋼鐵工業,蔡清東,蔡弘泉
1219,福壽,市,10/02,19.95,0.0,0.0,10.0,33.2,33.17,66.2,68.7,32.8,nan,nan,nan,nan,nan,nan,食品工業,洪堯昆,趙文強
4935,茂林-KY,市,10/02,51.3,0.2,0.39,10.0,12.9,12.89,66.1,23.2,12.2,nan,nan,nan,nan,nan,nan,光電業,李滿祥,蔡宗霖
5284,jpp-KY,市,10/02,137.5,4.0,3.0,10.0,4.79,4.79,65.9,11.4,8.99,nan,nan,nan,有,nan,nan,其他業,鍾國松,藺以權
6799,來頡,市,10/02,159.0,4.0,2.58,10.0,4.18,4.13,65.7,13.1,1.39,nan,nan,nan,nan,nan,nan,半導體業,陳燦榮,孟慶達
1535,中宇,市,10/02,53.0,-0.2,-0.38,10.0,12.4,12.37,65.6,30.6,23.7,nan,nan,nan,有,nan,nan,電機機械,陳震江,李志豐
2359,所羅門,市,10/02,37.7,0.7,1.89,10.0,17.1,17.15,64.6,33.4,26.8,nan,nan,nan,nan,nan,nan,其他電子業,陳政隆,陳政隆
2020,美亞,市,10/02,28.75,-0.35,-1.2,10.0,22.3,22.25,64.0,64.0,30.4,nan,nan,nan,nan,nan,nan,鋼鐵工業,黃春發,蕭敏志
1435,中福,市,10/02,45.5,-2.5,-5.21,10.0,14.0,13.98,63.6,52.7,35.8,nan,nan,nan,nan,nan,nan,其他業,陳建,陸榮木
2538,基泰,市,10/02,14.5,0.2,1.4,10.0,43.8,43.84,63.6,43.9,26.9,nan,nan,nan,有,nan,nan,建材營造業,陳世銘,馮先勉
1436,華友聯,市,10/02,65.1,0.0,0.0,10.0,9.73,9.72,63.3,56.7,35.5,nan,nan,nan,有,nan,nan,建材營造業,陸炤廷,陸炤廷
1615,大山,市,10/02,38.6,0.2,0.52,10.0,16.4,16.37,63.2,49.5,25.5,nan,nan,nan,nan,nan,nan,電器電纜,蘇文彬,蘇文彬
2514,龍邦,市,10/02,15.95,-0.05,-0.31,10.0,39.5,39.47,63.0,35.7,31.0,nan,nan,nan,有,nan,nan,其他業,劉偉龍,劉偉龍
3048,益登,市,10/02,23.3,0.3,1.3,10.0,27.0,26.98,62.9,27.2,21.0,nan,nan,nan,nan,有,nan,電子通路業,曾禹旖,侯靖圻
4572,駐龍,市,10/02,160.5,1.0,0.63,10.0,3.9,3.9,62.6,33.2,4.06,nan,nan,nan,nan,nan,nan,電機機械,王昆生,陳玄益
4942,嘉彰,市,10/02,43.95,0.2,0.46,10.0,14.2,14.24,62.6,38.1,12.3,nan,nan,nan,nan,nan,nan,光電業,宋貴修,宋貴修
6288,聯嘉,市,10/02,30.6,0.7,2.34,10.0,20.3,20.27,62.0,28.3,5.4,nan,nan,nan,有,nan,nan,汽車工業,黃國欣,黃昉鈺
00670L,富邦NASDAQ正2,市,10/02,80.25,2.2,2.82,,,7.71,61.9,6.6,6.61,nan,nan,有,nan,nan,nan,nan,史綱,林欣怡
9934,成霖,市,10/02,15.1,0.15,1.0,10.0,40.8,40.84,61.7,43.9,23.1,nan,nan,nan,nan,nan,nan,居家生活,歐陽玄,托德泰爾伯特
1217,愛之味,市,10/02,12.45,0.1,0.81,10.0,49.5,49.45,61.6,52.3,33.9,nan,nan,nan,nan,nan,nan,食品工業,陳冠翰,陳志展
2466,冠西電,市,10/02,36.6,0.15,0.41,10.0,16.8,16.81,61.5,42.4,22.0,nan,nan,nan,有,有,nan,光電業,謝淑娟,趙嘉吉
00895,富邦未來車,市,10/02,19.06,0.38,2.03,,,32.19,61.4,2.2,2.14,nan,nan,有,nan,nan,nan,nan,史綱,林欣怡
6416,瑞祺電通,市,10/02,83.5,1.2,1.46,10.0,7.33,7.33,61.2,16.5,5.47,nan,nan,有,nan,nan,nan,通信網路業,朱復銓,洪德富
2527,宏璟,市,10/02,22.65,-0.05,-0.22,10.0,27.0,27.03,61.2,36.8,28.6,nan,nan,nan,nan,nan,nan,建材營造業,簡文祥,周家佩
2017,官田鋼,市,10/02,13.65,0.2,1.49,10.0,37.7,44.69,61.0,50.2,30.9,nan,nan,nan,nan,nan,nan,鋼鐵工業,汪振澤,謝政成
2459,敦吉,市,10/02,57.6,-0.1,-0.17,10.0,10.6,10.56,60.8,43.2,22.0,nan,nan,nan,nan,nan,nan,其他電子業,鍾元凱,鍾元凱
1109,信大,市,10/02,17.75,0.0,0.0,10.0,34.1,34.12,60.6,59.6,31.8,nan,nan,nan,nan,nan,nan,水泥工業,楊智雄,楊大寬
3036A,文曄甲特,市,10/02,44.8,0.7,1.59,,,13.5,60.5,,2.95,nan,nan,nan,nan,nan,nan,nan,nan,nan
3679,新至陞,市,10/02,95.2,-0.1,-0.1,10.0,6.3,6.3,60.0,43.3,12.0,nan,nan,nan,nan,nan,nan,電子零組件業,陳標福,蔡建勝
3501,維熹,市,10/02,50.6,0.1,0.2,10.0,11.8,11.83,59.8,21.1,16.0,nan,nan,nan,nan,nan,nan,電子零組件業,吳瑞雄,吳瑞雄
2816,旺旺保,市,10/02,26.7,-0.45,-1.66,10.0,22.4,22.36,59.7,60.6,31.4,nan,nan,nan,nan,nan,nan,保險業,洪吉雄,劉自明
1810,和成,市,10/02,19.65,0.1,0.51,10.0,30.2,30.23,59.4,60.5,32.0,nan,nan,有,nan,nan,nan,玻璃陶瓷,邱立堅,陳世傑
3257,虹冠電,市,10/02,74.1,0.2,0.27,10.0,8.0,8.0,59.3,24.8,12.5,nan,nan,nan,nan,nan,nan,半導體業,方敏宗,林保偉
3622,洋華,市,10/02,39.1,0.6,1.56,10.0,15.1,15.13,59.2,21.2,14.5,nan,nan,nan,nan,nan,nan,光電業,白志強,許益川
2462,良得電,市,10/02,40.35,1.45,3.73,10.0,14.6,14.62,59.0,45.1,22.0,nan,nan,nan,nan,有,nan,電子零組件業,陳龍水,陳龍水
1589,永冠-KY,市,10/02,53.1,0.3,0.57,10.0,11.8,11.06,58.7,15.7,11.4,nan,nan,有,有,nan,nan,電機機械,張賢銘,徐清雄
3046,建碁,市,10/02,74.5,3.1,4.34,10.0,7.84,7.84,58.4,26.8,23.1,nan,nan,nan,nan,nan,nan,電腦及週邊設備業,簡慧祥,王博修
2722,夏都,市,10/02,49.35,-1.15,-2.28,10.0,11.8,11.82,58.3,28.0,11.6,nan,nan,nan,nan,nan,nan,觀光餐旅,陳協同,王慶祺
8105,凌巨,市,10/02,13.2,0.1,0.76,10.0,44.2,44.15,58.3,25.8,19.0,nan,nan,nan,nan,有,nan,光電業,田村隆幸,中村浩司
1108,幸福,市,10/02,14.35,-0.05,-0.35,10.0,40.5,40.47,58.1,49.4,33.3,nan,nan,nan,nan,nan,nan,水泥工業,陳兩傳,陳兩傳
3530,晶相光,市,10/02,74.0,0.6,0.82,10.0,7.85,7.85,58.1,19.4,5.22,nan,nan,nan,nan,nan,nan,半導體業,何新平,何新平
1437,勤益控,市,10/02,28.3,0.0,0.0,10.0,20.3,20.34,57.6,62.6,34.9,nan,nan,nan,nan,nan,nan,其他業,顧立楷,顧立楷
